views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
20661,0,1909,7/20/2013,10/11/2018,454,0,EN,1
2685,1,2334,5/18/2012,10/8/2018,455,0,DE,0
17162,1,901,4/24/2016,10/12/2018,456,0,EN,1
71,0,267,1/7/2018,10/1/2018,457,0,PT,0
2412,0,315,11/26/2017,10/7/2018,458,0,EN,0
2839,1,883,5/2/2016,10/2/2018,459,0,EN,1
247,0,1053,10/25/2015,9/12/2018,460,0,DE,0
10246,0,365,10/11/2017,10/11/2018,461,0,EN,1
153058,0,2273,7/22/2012,10/12/2018,462,0,DA,1
8232,0,2423,2/23/2012,10/12/2018,463,0,EN,0
50314,1,2982,7/10/2010,9/8/2018,464,0,EN,0
1782,0,629,1/15/2017,10/6/2018,465,0,PT,0
674,0,1489,9/9/2014,10/7/2018,466,0,EN,0
111571,0,2816,1/24/2011,10/10/2018,467,0,EN,1
2517,0,1094,10/14/2015,10/12/2018,468,0,EN,0
1634,0,1875,8/23/2013,10/11/2018,469,0,EN,0
220508,0,2641,7/18/2011,10/10/2018,470,0,EN,0
1008,0,1721,1/24/2014,10/11/2018,471,0,RU,0
1870,0,592,2/27/2017,10/12/2018,472,0,EN,1
2869,0,1045,11/20/2015,9/30/2018,473,0,EN,1
3913,1,2283,6/18/2012,9/18/2018,474,0,EN,0
14580,0,1298,3/24/2015,10/12/2018,475,0,ZH,0
29,0,1432,2/12/2014,1/14/2018,476,1,OTHER,0
551,1,998,12/5/2015,8/29/2018,477,0,EN,0
4098,1,847,6/14/2016,10/9/2018,478,0,NL,1
657,0,1664,3/21/2014,10/10/2018,479,0,EN,0
6273,0,1935,6/24/2013,10/11/2018,480,0,EN,0
53137,0,3269,10/29/2009,10/11/2018,481,0,FR,1
18116,1,2078,1/31/2013,10/10/2018,482,0,EN,1
18990,1,1346,2/4/2015,10/12/2018,483,0,EN,1
1843,1,2426,2/20/2012,10/12/2018,484,0,EN,1
556,0,1007,11/13/2015,8/16/2018,485,0,EN,0
4562,0,2518,11/13/2011,10/5/2018,486,0,EN,0
4909,0,3113,4/2/2010,10/10/2018,487,0,DE,0
603987,1,1398,12/14/2014,10/12/2018,488,0,DE,0
179,0,1920,7/7/2013,10/9/2018,489,0,ES,0
29158,1,1591,6/3/2014,10/11/2018,490,0,EN,1
6008,1,2004,4/13/2013,10/8/2018,491,0,EN,1
6421,1,1795,11/12/2013,10/12/2018,492,0,EN,1
4058,0,1268,4/20/2015,10/9/2018,493,0,EN,1
225,1,1156,8/11/2015,10/10/2018,494,0,EN,0
7048,0,1990,5/1/2013,10/12/2018,495,0,EN,1
1792,0,2286,6/14/2012,9/17/2018,496,0,EN,0
13008,1,256,1/29/2018,10/12/2018,497,0,EN,1
10771,1,1675,3/11/2014,10/11/2018,498,0,EN,1
8163,0,1520,8/14/2014,10/12/2018,499,0,EN,1
936,0,2094,12/11/2012,9/5/2018,500,0,EN,0
6199,1,741,10/1/2016,10/12/2018,501,0,EN,1
127,0,2011,4/1/2013,10/3/2018,502,0,EN,0
2075,0,1841,9/22/2013,10/7/2018,503,0,ZH,0
3811,0,184,4/10/2018,10/11/2018,504,0,FR,1
2097,1,644,1/6/2017,10/12/2018,505,0,EN,1
6815,0,2035,3/16/2013,10/11/2018,506,0,EN,1
5808,1,387,9/15/2017,10/7/2018,507,0,EN,0
817,0,1298,3/24/2015,10/12/2018,508,0,EN,1
31763,1,741,10/1/2016,10/12/2018,509,0,FR,1
5602,0,1797,11/10/2013,10/12/2018,510,0,IT,1
16798,1,1631,4/22/2014,10/9/2018,511,0,EN,0
5546,0,252,2/2/2018,10/12/2018,512,0,EN,1
208895,0,875,5/20/2016,10/12/2018,513,0,ES,0
261,0,896,3/27/2016,9/9/2018,514,0,EN,0
6399,1,1911,6/27/2013,9/20/2018,515,0,EN,0
375,0,2049,1/28/2013,9/8/2018,516,0,EN,0
6799,1,1311,3/11/2015,10/12/2018,517,0,EN,1
25085,1,368,10/9/2017,10/12/2018,518,0,EN,1
418504,0,2526,11/11/2011,10/11/2018,519,0,EN,0
2399,1,2061,2/19/2013,10/12/2018,520,0,EN,0
2230,1,1569,6/22/2014,10/8/2018,521,0,EN,0
3493,1,775,8/23/2016,10/7/2018,522,0,EN,1
29674,1,1879,7/31/2013,9/22/2018,523,0,EN,0
1679,1,855,6/9/2016,10/12/2018,524,0,DE,1
15542,1,818,7/16/2016,10/12/2018,525,0,EN,1
406,0,1669,3/13/2014,10/7/2018,526,0,EN,0
2616,1,1631,4/25/2014,10/12/2018,527,0,EN,0
5856,0,2605,3/31/2011,5/18/2018,528,1,EN,0
12881,1,3314,9/10/2009,10/7/2018,529,0,EN,1
5588,1,2066,2/14/2013,10/12/2018,530,0,EN,0
98373,0,2321,5/20/2012,9/27/2018,531,0,EN,0
674,1,1342,1/25/2015,9/28/2018,532,0,FR,0
1158,0,1776,11/23/2013,10/4/2018,533,0,EN,0
2557429,0,1933,6/27/2013,10/12/2018,534,0,DE,0
46551,0,2258,8/2/2012,10/8/2018,535,0,EN,1
6019,1,2315,4/22/2012,8/24/2018,536,0,EN,0
4954,0,1588,5/24/2014,9/28/2018,537,0,CS,0
22864,0,545,4/15/2017,10/12/2018,538,0,IT,1
1508,1,1119,9/14/2015,10/7/2018,539,0,EN,0
341,0,957,2/17/2016,10/1/2018,540,0,ES,0
8699,1,721,10/16/2016,10/7/2018,541,0,DE,1
180,0,1629,4/14/2014,9/29/2018,542,0,EN,0
49681,1,2092,1/19/2013,10/12/2018,543,0,EN,1
14,0,579,6/27/2016,1/27/2018,544,1,EN,0
12612,0,1977,5/14/2013,10/12/2018,545,0,ZH,1
11595,1,1176,7/24/2015,10/12/2018,546,0,EN,1
28963,1,1640,4/16/2014,10/12/2018,547,0,EN,1
478,1,474,6/23/2017,10/10/2018,548,0,EN,1
21837,0,1870,8/9/2013,9/22/2018,549,0,DE,0
2157,1,1803,8/24/2013,8/1/2018,550,0,EN,0
158,0,2067,2/11/2013,10/10/2018,551,0,EN,0
20650,1,1161,8/8/2015,10/12/2018,552,0,EN,1
29212,1,1411,12/1/2014,10/12/2018,553,0,HU,1
102858,0,711,10/31/2016,10/12/2018,554,0,KO,0
37,0,239,1/20/2018,9/16/2018,555,0,EN,0
1127,0,1272,4/19/2015,10/12/2018,556,0,EN,0
36583,0,2420,2/20/2012,10/6/2018,557,0,FR,0
622,0,2191,8/18/2012,8/18/2018,558,0,EN,0
1210,1,1782,10/2/2013,8/19/2018,559,0,EN,0
6693,1,1147,8/22/2015,10/12/2018,560,0,RU,1
1837,0,1041,12/2/2015,10/8/2018,561,0,EN,1
5564,1,2251,8/3/2012,10/2/2018,562,0,NL,1
11826,0,1709,2/6/2014,10/12/2018,563,0,FR,1
3126,1,1705,2/7/2014,10/9/2018,564,0,EN,0
25967,1,552,4/8/2017,10/12/2018,565,0,PT,1
1220,0,1801,10/30/2013,10/5/2018,566,0,EN,0
3861,1,1944,5/16/2013,9/11/2018,567,0,EN,1
1056,1,1456,10/15/2014,10/10/2018,568,0,EN,0
1022,0,2088,1/14/2013,10/3/2018,569,0,EN,1
8917,1,1069,11/8/2015,10/12/2018,570,0,EN,1
73452,1,1992,4/29/2013,10/12/2018,571,0,EN,1
28421,0,1541,7/24/2014,10/12/2018,572,0,ES,1
510,0,1724,1/3/2014,9/23/2018,573,0,EN,0
33519,0,2209,9/17/2012,10/5/2018,574,0,PT,1
12106,1,894,5/1/2016,10/12/2018,575,0,EN,1
1201330,0,1987,5/4/2013,10/12/2018,576,0,ES,0
2185,0,2218,9/15/2012,10/12/2018,577,0,EN,1
110,0,2246,8/3/2012,9/27/2018,578,0,EN,0
151245,0,1967,5/24/2013,10/12/2018,579,0,EN,0
13100,1,1909,7/13/2013,10/4/2018,580,0,RU,0
239,0,675,11/26/2016,10/2/2018,581,0,EN,0
21237,1,1250,5/9/2015,10/10/2018,582,0,EN,1
618,0,920,3/30/2016,10/6/2018,583,0,EN,1
11770,1,1562,7/3/2014,10/12/2018,584,0,DE,1
2026095,0,2371,4/15/2012,10/12/2018,585,0,EN,0
2555,1,751,9/20/2016,10/11/2018,586,0,EN,0
1718,1,1294,2/21/2015,9/7/2018,587,0,EN,1
11462,1,192,4/3/2018,10/12/2018,588,0,EN,1
83226,1,1691,2/10/2014,9/28/2018,589,0,EN,0
1774,0,2269,7/20/2012,10/6/2018,590,0,EN,0
4390,0,326,11/20/2017,10/12/2018,591,0,EN,1
3011,1,2035,3/17/2013,10/12/2018,592,0,EN,0
952,0,545,4/15/2017,10/12/2018,593,0,EN,0
3311,0,1286,4/3/2015,10/10/2018,594,0,DE,1
14897,1,2034,3/15/2013,10/9/2018,595,0,EN,1
24286,1,2759,2/25/2011,9/15/2018,596,0,EN,0
2781,1,2075,1/25/2013,10/1/2018,597,0,EN,0
22408,1,951,3/5/2016,10/12/2018,598,0,EN,1
4998,1,4106,7/13/2007,10/9/2018,599,0,EN,0
2841,0,907,4/18/2016,10/12/2018,600,0,EN,1
182875,1,1626,4/30/2014,10/12/2018,601,0,DE,0
423,1,1761,12/12/2013,10/8/2018,602,0,EN,0
2146,0,2249,5/24/2012,7/21/2018,603,0,EN,0
8482,1,535,4/25/2017,10/12/2018,604,0,EN,1
12301,1,659,12/22/2016,10/12/2018,605,0,EN,1
1969,1,1617,5/2/2014,10/5/2018,606,0,EN,1
3602,0,1276,4/14/2015,10/11/2018,607,0,EN,0
2001,0,1249,5/4/2015,10/4/2018,608,0,FR,1
9107,0,674,11/30/2016,10/5/2018,609,0,FR,1
6545,1,1414,11/25/2014,10/9/2018,610,0,RU,1
13033,0,273,1/12/2018,10/12/2018,611,0,KO,1
402,1,1399,11/23/2014,9/22/2018,612,0,EN,0
2547,1,2183,10/20/2012,10/12/2018,613,0,EN,1
70410,0,2035,3/17/2013,10/12/2018,614,0,RU,1
4015,1,1677,3/7/2014,10/9/2018,615,0,EN,1
6461,1,978,1/28/2016,10/2/2018,616,0,EN,1
1245,0,915,4/5/2016,10/7/2018,617,0,EN,0
364,0,484,6/8/2017,10/5/2018,618,0,EN,0
95722,0,1450,10/20/2014,10/9/2018,619,0,EN,0
51777,1,1406,12/5/2014,10/11/2018,620,0,EN,1
822,0,1678,3/6/2014,10/9/2018,621,0,EN,0
22527,0,2357,4/8/2012,9/21/2018,622,0,EN,0
1887,0,1303,8/21/2014,3/16/2018,623,1,EN,0
1085,0,1334,2/15/2015,10/11/2018,624,0,NL,0
1916961,0,2447,1/30/2012,10/12/2018,625,0,EN,0
86140,1,2003,4/3/2013,9/27/2018,626,0,EN,0
7795653,0,890,5/5/2016,10/12/2018,627,0,EN,0
97104,1,1478,9/25/2014,10/12/2018,628,0,FR,0
832,1,1161,8/4/2015,10/8/2018,629,0,EN,0
11802,1,2203,9/29/2012,10/11/2018,630,0,EN,1
1029,1,1876,8/22/2013,10/11/2018,631,0,EN,0
5247,0,804,7/30/2016,10/12/2018,632,0,EN,1
2558,1,1736,1/10/2014,10/12/2018,633,0,EN,1
264,0,610,1/9/2017,9/11/2018,634,0,EN,0
5489,1,2684,6/3/2011,10/8/2018,635,0,DE,0
79676,0,1875,8/24/2013,10/12/2018,636,0,DE,1
3930,0,1718,1/27/2014,10/11/2018,637,0,EN,1
1705,0,1142,8/16/2015,10/1/2018,638,0,EN,0
160,0,1374,1/4/2015,10/9/2018,639,0,EN,0
413,0,680,11/9/2016,9/20/2018,640,0,TH,0
7153,1,2711,5/6/2011,10/7/2018,641,0,ZH,0
4110,1,1017,12/30/2015,10/12/2018,642,0,EN,1
3439,0,391,9/16/2017,10/12/2018,643,0,EN,1
9733,0,2441,2/4/2012,10/11/2018,644,0,EN,1
14512,1,1747,12/28/2013,10/10/2018,645,0,ZH,0
7606,0,370,10/7/2017,10/12/2018,646,0,EN,0
5384,1,1920,7/6/2013,10/8/2018,647,0,EN,1
121,0,2004,12/4/2012,5/31/2018,648,1,EN,0
72606,0,1896,8/3/2013,10/12/2018,649,0,EN,1
465,1,385,9/22/2017,10/12/2018,650,0,EN,0
143,1,384,7/12/2017,7/31/2018,651,0,OTHER,0
55746,1,3671,9/23/2008,10/12/2018,652,0,EN,0
507,0,2663,4/16/2011,7/31/2018,653,0,EN,0
3489,0,1223,6/7/2015,10/12/2018,654,0,EN,1
8290,1,1949,6/7/2013,10/8/2018,655,0,DA,1
26398,0,180,4/15/2018,10/12/2018,656,0,IT,1
12056,0,1891,8/8/2013,10/12/2018,657,0,SV,0
1663,1,801,8/2/2016,10/12/2018,658,0,EN,1
666,0,2712,5/9/2011,10/11/2018,659,0,EN,1
11279,0,2281,7/14/2012,10/12/2018,660,0,ES,1
4828,0,1784,11/22/2013,10/11/2018,661,0,EN,0
12106,0,1214,6/16/2015,10/12/2018,662,0,EN,1
24439,0,854,6/10/2016,10/12/2018,663,0,EN,1
10775,1,1179,7/16/2015,10/7/2018,664,0,EN,1
2419,1,2073,1/21/2013,9/25/2018,665,0,EN,0
974847,1,1488,9/15/2014,10/12/2018,666,0,EN,0
665,1,782,8/18/2016,10/9/2018,667,0,EN,1
3068,0,1986,5/4/2013,10/11/2018,668,0,EN,1
8696,1,1697,2/18/2014,10/12/2018,669,0,EN,1
532,0,1326,2/17/2014,10/5/2017,670,1,OTHER,0
1118,1,1387,11/14/2014,9/1/2018,671,0,ES,0
995,0,937,11/8/2015,6/2/2018,672,1,EN,0
151066,1,1118,9/20/2015,10/12/2018,673,0,RU,1
824,0,1236,5/25/2015,10/12/2018,674,0,EN,0
10044,1,1156,8/13/2015,10/12/2018,675,0,EN,1
290,0,719,6/7/2016,5/27/2018,676,1,EN,0
4939,0,1184,7/15/2015,10/11/2018,677,0,EN,1
510802,0,2270,7/24/2012,10/11/2018,678,0,EN,0
36860,1,1508,8/26/2014,10/12/2018,679,0,EN,0
21793,1,702,11/9/2016,10/12/2018,680,0,EN,1
776,0,1510,7/8/2014,8/26/2018,681,0,EN,0
44253,0,829,7/5/2016,10/12/2018,682,0,EN,1
537,1,2036,2/26/2013,9/24/2018,683,0,EN,0
574,1,2495,12/13/2011,10/12/2018,684,0,EN,0
13996,0,2145,11/26/2012,10/11/2018,685,0,EN,1
6212,0,1573,6/22/2014,10/12/2018,686,0,EN,1
11814,1,1738,1/7/2014,10/11/2018,687,0,EN,0
7739,0,2534,10/31/2011,10/8/2018,688,0,EN,0
1172,0,987,1/29/2016,10/12/2018,689,0,FR,1
161276,1,977,2/8/2016,10/12/2018,690,0,EN,1
11980,0,1938,6/19/2013,10/9/2018,691,0,EN,1
3670,1,1583,6/12/2014,10/12/2018,692,0,EN,1
5165,0,1580,6/15/2014,10/12/2018,693,0,EN,0
9102,1,1360,1/21/2015,10/12/2018,694,0,DE,1
35904,1,1869,8/27/2013,10/9/2018,695,0,PL,1
12178,1,1669,3/18/2014,10/12/2018,696,0,EN,1
160559,1,1621,4/29/2014,10/6/2018,697,0,DE,1
7003,1,790,8/13/2016,10/12/2018,698,0,EN,1
305887,1,2323,6/2/2012,10/12/2018,699,0,RU,0
981,0,2207,9/25/2012,10/11/2018,700,0,ES,0
3722,0,1167,7/24/2015,10/3/2018,701,0,EN,1
15787,0,1890,8/7/2013,10/10/2018,702,0,EN,0
10859,1,1958,5/24/2013,10/3/2018,703,0,EN,1
41160,0,2446,1/31/2012,10/12/2018,704,0,EN,1
403,0,571,3/20/2017,10/12/2018,705,0,EN,0
231400,1,2448,1/29/2012,10/12/2018,706,0,EN,1
8094,1,1970,5/20/2013,10/11/2018,707,0,EN,1
24668,0,480,6/19/2017,10/12/2018,708,0,JA,1
1436,0,2033,2/23/2013,9/18/2018,709,0,EN,0
2040,0,982,2/2/2016,10/11/2018,710,0,CS,0
5063,1,2072,1/8/2013,9/11/2018,711,0,EN,1
753,0,1373,10/9/2014,7/13/2018,712,0,PL,0
3239,0,2500,12/5/2011,10/9/2018,713,0,EN,0
3988046,0,2146,11/26/2012,10/12/2018,714,0,EN,0
1042,0,2027,2/22/2013,9/11/2018,715,0,FR,0
37382,0,717,10/25/2016,10/12/2018,716,0,TR,1
10539,1,926,3/28/2016,10/10/2018,717,0,DE,0
2875,1,1955,6/5/2013,10/12/2018,718,0,EN,1
57879,1,2006,4/13/2013,10/10/2018,719,0,EN,1
985,0,1722,1/1/2014,9/19/2018,720,0,EN,0
8273,1,2187,10/16/2012,10/12/2018,721,0,EN,0
180,0,431,1/25/2017,4/1/2018,722,1,EN,0
387,0,1205,6/25/2015,10/12/2018,723,0,DE,0
17034,0,1843,8/19/2013,9/5/2018,724,0,EN,0
673,0,1000,1/12/2016,10/8/2018,725,0,EN,0
1006,0,1720,1/25/2014,10/11/2018,726,0,ES,0
4919,0,2668,6/23/2011,10/12/2018,727,0,EN,1
3960,0,1517,4/22/2014,6/17/2018,728,1,RU,0
3666,1,1528,8/2/2014,10/8/2018,729,0,EN,1
1076,1,1753,3/20/2013,1/6/2018,730,1,EN,0
173542,1,2289,7/6/2012,10/12/2018,731,0,EN,1
9079,0,378,9/29/2017,10/12/2018,732,0,JA,1
81594,0,1005,1/11/2016,10/12/2018,733,0,EN,1
63,0,936,3/18/2016,10/10/2018,734,0,EN,0
770,1,1895,7/25/2013,10/2/2018,735,0,EN,1
210,0,989,1/19/2016,10/4/2018,736,0,EN,0
652,0,1641,3/11/2014,9/7/2018,737,0,EN,0
8859,1,1752,12/24/2013,10/11/2018,738,0,EN,1
1568,1,2492,10/23/2011,8/19/2018,739,0,EN,0
27567,0,2108,1/2/2013,10/11/2018,740,0,EN,1
50997,1,2070,2/10/2013,10/12/2018,741,0,DE,0
814883,0,2771,3/12/2011,10/12/2018,742,0,DE,1
666,0,583,7/15/2016,2/18/2018,743,1,EN,0
1087,1,606,2/13/2017,10/12/2018,744,0,EN,0
59162,0,818,7/16/2016,10/12/2018,745,0,RU,1
45790,1,3066,5/15/2010,10/6/2018,746,0,EN,1
24582,1,1665,3/22/2014,10/12/2018,747,0,EN,0
1892,0,1928,7/2/2013,10/12/2018,748,0,FI,0
246271,0,431,8/7/2017,10/12/2018,749,0,KO,0
14945,0,2195,10/8/2012,10/12/2018,750,0,EN,1
1049,0,2200,9/29/2012,10/8/2018,751,0,EN,0
5140,0,679,12/2/2016,10/12/2018,752,0,EN,1
2579,0,1704,1/30/2014,9/30/2018,753,0,RU,0
3535,1,232,2/20/2018,10/10/2018,754,0,FR,0
1071,0,775,7/24/2016,9/7/2018,755,0,EN,1
14332,1,958,2/23/2016,10/8/2018,756,0,ES,1
185735,0,877,5/18/2016,10/12/2018,757,0,EN,0
9008,1,2200,9/30/2012,10/9/2018,758,0,DE,1
2593,0,2734,3/30/2011,9/23/2018,759,0,EN,0
1857,1,1276,4/3/2015,9/30/2018,760,0,EN,0
19528,0,1423,11/19/2014,10/12/2018,761,0,RU,0
138795,0,3177,1/28/2010,10/10/2018,762,0,EN,1
12852,1,1381,12/31/2014,10/12/2018,763,0,EN,1
3236,0,546,4/12/2017,10/10/2018,764,0,EN,1
68890,0,1989,5/2/2013,10/12/2018,765,0,EN,1
2995,0,945,3/11/2016,10/12/2018,766,0,EN,1
33939,1,2624,8/6/2011,10/12/2018,767,0,EN,1
3778,1,3295,6/28/2009,7/6/2018,768,1,EN,0
3589,1,2751,3/30/2011,10/10/2018,769,0,EN,1
5870,0,850,6/13/2016,10/11/2018,770,0,EN,1
16966,0,2511,11/27/2011,10/12/2018,771,0,FR,0
36123,1,1754,12/22/2013,10/11/2018,772,0,EN,1
14736,1,1872,8/27/2013,10/12/2018,773,0,EN,1
2907,0,1350,12/24/2014,9/4/2018,774,0,EN,0
11310,1,332,11/14/2017,10/12/2018,775,0,PT,1
86,0,1184,7/10/2015,10/6/2018,776,0,EN,0
53516,1,1376,1/4/2015,10/11/2018,777,0,EN,1
589166,1,1672,3/15/2014,10/12/2018,778,0,HU,0
5568,0,1693,2/22/2014,10/12/2018,779,0,EN,1
171792,1,2480,12/28/2011,10/12/2018,780,0,PL,1
154621,0,1021,12/26/2015,10/12/2018,781,0,JA,1
416566,0,2544,10/25/2011,10/12/2018,782,0,EN,0
11170,0,1643,4/13/2014,10/12/2018,783,0,ES,1
31841,1,1790,11/17/2013,10/12/2018,784,0,EN,1
8966,1,440,7/29/2017,10/12/2018,785,0,EN,1
362165,0,2229,9/4/2012,10/12/2018,786,0,ZH,0
324,1,550,4/7/2017,10/9/2018,787,0,DE,0
6766,0,690,11/21/2016,10/12/2018,788,0,EN,1
4474,1,2116,12/25/2012,10/11/2018,789,0,EN,0
1672,0,1896,8/1/2013,10/10/2018,790,0,EN,1
159754,0,708,11/3/2016,10/12/2018,791,0,TH,0
261,0,1638,4/15/2014,10/9/2018,792,0,EN,0
1289,1,654,12/27/2016,10/12/2018,793,0,EN,0
2474,1,1218,6/11/2015,10/11/2018,794,0,EN,1
18318,0,1500,9/3/2014,10/12/2018,795,0,EN,1
2858859,0,1110,9/28/2015,10/12/2018,796,0,EN,0
21572,1,1643,4/8/2014,10/7/2018,797,0,EN,1
796,1,2068,2/9/2013,10/9/2018,798,0,EN,0
2223,1,873,5/22/2016,10/12/2018,799,0,EN,1
5827,0,1034,12/13/2015,10/12/2018,800,0,JA,1
7648,0,1854,9/14/2013,10/12/2018,801,0,RU,0
1279,1,1694,2/17/2014,10/8/2018,802,0,ZH,0
1607,0,2158,11/14/2012,10/12/2018,803,0,EN,0
4546,0,1206,6/22/2015,10/10/2018,804,0,EN,1
2351,0,1674,3/13/2014,10/12/2018,805,0,EN,1
748,0,1322,2/25/2015,10/9/2018,806,0,EN,0
2444,0,1524,8/8/2014,10/10/2018,807,0,DE,0
169,1,455,5/1/2017,7/30/2018,808,0,EN,0
2202,1,1419,11/19/2014,10/8/2018,809,0,RU,0
20588,1,686,11/25/2016,10/12/2018,810,0,FR,1
2214,0,921,4/3/2016,10/11/2018,811,0,EN,1
2049,1,3439,5/13/2009,10/12/2018,812,0,EN,0
2146,0,1370,1/3/2015,10/4/2018,813,0,EN,0
2782,0,1988,4/17/2013,9/26/2018,814,0,DE,0
1918,0,1785,7/31/2013,6/20/2018,815,1,EN,0
3447,0,2012,4/4/2013,10/7/2018,816,0,EN,0
2191,0,1062,11/14/2015,10/11/2018,817,0,EN,0
8671,0,762,9/10/2016,10/12/2018,818,0,EN,1
9050,0,2218,9/15/2012,10/12/2018,819,0,EN,1
299559,1,1402,12/10/2014,10/12/2018,820,0,EN,1
18642,1,1308,3/14/2015,10/12/2018,821,0,FR,1
420031,0,1488,9/15/2014,10/12/2018,822,0,PL,0
202526,1,715,10/23/2016,10/8/2018,823,0,EN,0
46806,0,2241,8/23/2012,10/12/2018,824,0,RU,1
5215,0,1412,11/20/2014,10/2/2018,825,0,EN,1
2390,0,1029,12/15/2015,10/9/2018,826,0,EN,1
288553,0,2759,2/19/2011,9/9/2018,827,0,EN,1
2359,0,1966,5/25/2013,10/12/2018,828,0,ZH,0
36082,0,2780,2/6/2011,9/17/2018,829,0,PT,0
17672,1,1163,8/6/2015,10/12/2018,830,0,EN,1
43364,1,3445,5/6/2009,10/11/2018,831,0,EN,0
71065,0,1674,3/13/2014,10/12/2018,832,0,PT,1
5665,0,1272,4/19/2015,10/12/2018,833,0,EN,1
1725,1,725,10/17/2016,10/12/2018,834,0,EN,1
434,0,1890,8/9/2013,10/12/2018,835,0,EN,0
19222,1,2391,3/25/2012,10/11/2018,836,0,EN,1
844,0,2405,3/12/2012,10/12/2018,837,0,EN,0
2267,1,751,9/21/2016,10/12/2018,838,0,EN,1
2739,1,1695,1/24/2014,9/15/2018,839,0,ZH,0
9707,1,2406,3/11/2012,10/12/2018,840,0,DE,0
2306,1,1928,7/2/2013,10/12/2018,841,0,EN,1
7171,0,1907,7/23/2013,10/12/2018,842,0,EN,0
16542,1,1943,6/17/2013,10/12/2018,843,0,FR,1
1573,0,1504,8/30/2014,10/12/2018,844,0,EN,0
12263,0,2092,1/18/2013,10/11/2018,845,0,EN,1
3140,1,1327,2/22/2015,10/11/2018,846,0,ZH,0
546,0,660,12/3/2016,9/24/2018,847,0,EN,0
15673,0,1749,12/25/2013,10/9/2018,848,0,EN,1
1392,1,2113,10/25/2012,8/8/2018,849,0,EN,0
34058,1,1635,4/19/2014,10/10/2018,850,0,EN,0
229,1,1911,7/18/2013,10/11/2018,851,0,EN,0
1908,0,2082,1/19/2013,10/2/2018,852,0,EN,0
155,1,1744,9/25/2013,7/5/2018,853,1,EN,0
6410,1,922,4/2/2016,10/11/2018,854,0,EN,1
1139147,0,2043,3/9/2013,10/12/2018,855,0,EN,0
168071,0,3051,6/5/2010,10/12/2018,856,0,EN,0
12177,0,1548,7/2/2014,9/27/2018,857,0,EN,0
1639,0,1814,10/24/2013,10/12/2018,858,0,EN,0
2069,0,1021,12/23/2015,10/9/2018,859,0,EN,0
207528,1,2096,1/14/2013,10/11/2018,860,0,IT,0
232,0,1268,2/16/2015,8/7/2018,861,0,EN,0
2009,0,879,5/15/2016,10/11/2018,862,0,DE,1
2384,0,4023,10/7/2007,10/12/2018,863,0,EN,0
5529,0,1016,12/27/2015,10/8/2018,864,0,DE,0
27736,0,1377,1/2/2015,10/10/2018,865,0,EN,1
3315,1,1910,7/20/2013,10/12/2018,866,0,EN,0
3802,1,1239,5/21/2015,10/11/2018,867,0,EN,1
74582,1,2561,10/8/2011,10/12/2018,868,0,EN,1
12974,0,3067,5/19/2010,10/11/2018,869,0,PT,0
4807,0,391,9/15/2017,10/11/2018,870,0,EN,1
2664,0,351,10/25/2017,10/11/2018,871,0,FR,1
4163,1,1895,8/4/2013,10/12/2018,872,0,EN,1
2188,1,364,9/15/2017,9/14/2018,873,0,DE,0
2675,1,1269,4/7/2015,9/27/2018,874,0,EN,0
26378,1,3382,7/8/2009,10/11/2018,875,0,EN,1
3576,0,1762,12/7/2013,10/4/2018,876,0,TR,0
54736,1,1871,8/28/2013,10/12/2018,877,0,EN,1
8348,0,2179,9/30/2012,9/18/2018,878,0,ZH,0
3725,0,2664,5/24/2011,9/8/2018,879,0,EN,0
884,0,234,2/18/2018,10/10/2018,880,0,EN,0
78,1,1113,9/8/2015,9/25/2018,881,0,EN,0
2507,0,1664,3/23/2014,10/12/2018,882,0,EN,1
1709,0,1780,11/27/2013,10/12/2018,883,0,EN,1
1584,0,1871,8/17/2013,10/1/2018,884,0,EN,0
10000,1,1374,1/7/2015,10/12/2018,885,0,DE,1
72166,1,2058,1/18/2013,9/7/2018,886,0,EN,0
10179,0,2207,8/12/2012,8/28/2018,887,0,EN,0
6544,1,2574,9/23/2011,10/10/2018,888,0,EN,0
6293,1,1669,3/17/2014,10/11/2018,889,0,EN,1
570,0,625,1/25/2017,10/12/2018,890,0,EN,0
2733,1,289,12/26/2017,10/11/2018,891,0,EN,1
6599,1,2116,12/25/2012,10/11/2018,892,0,PT,0
8028,0,1357,12/31/2014,9/18/2018,893,0,RU,0
8442,0,1689,2/24/2014,10/10/2018,894,0,EN,1
15914,1,1111,9/21/2015,10/6/2018,895,0,EN,1
306,0,2024,2/13/2013,8/30/2018,896,0,EN,0
65318,0,1895,8/4/2013,10/12/2018,897,0,EN,1
1294,0,2106,12/31/2012,10/7/2018,898,0,EN,0
10783,1,2172,10/31/2012,10/12/2018,899,0,ES,1
79,1,607,2/7/2017,10/7/2018,900,0,EN,0
520,0,2381,3/27/2012,10/3/2018,901,0,EN,0
4659,1,1451,9/1/2014,8/22/2018,902,0,EN,1
2495,1,1960,5/26/2013,10/7/2018,903,0,DE,1
931,0,413,8/25/2017,10/12/2018,904,0,EN,0
1232,1,2564,6/29/2011,7/6/2018,905,1,EN,0
14678,0,673,12/8/2016,10/12/2018,906,0,EN,1
7696,0,1938,5/8/2013,8/28/2018,907,0,FR,0
59,0,3461,3/5/2009,8/26/2018,908,0,EN,0
